0.00,23303633554636800.00,0.00,0.0000,2072,12,50,0.0700,0
0.00,23303633554636800.00,2.40,0.0000,2072,12,50,0.0700,0
0.00,23303633554636800.00,2.40,0.0000,2072,12,50,0.0700,0
9.00,23303633554636800.00,2.40,0.0000,2072,12,50,0.0700,0
9.00,11.00,2.40,0.0000,2072,12,50,0.0700,0
9.00,11.00,2.40,0.0000,2072,12,50,0.0700,0
9.00,11.00,2.40,0.0000,2072,12,50,0.0700,0
9.00,11.00,2.40,0.0000,2072,12,50,0.0700,0
9.00,11.00,2.40,0.0000,2072,12,50,0.0700,0
9.00,11.00,2.40,0.0000,2072,12,50,0.0700,0
9.00,11.00,2.40,0.0000,2072,12,50,0.0700,0
9.00,11.00,2.40,0.0000,2072,12,50,0.0700,0
9.00,11.00,2.40,0.0000,2072,12,50,0.0700,0
9.00,11.00,2.40,0.0000,2072,12,50,0.0700,0
9.00,11.00,2.40,0.0000,2072,12,50,0.0700,0
9.00,11.00,2.40,0.0000,2072,12,50,0.0700,0
9.00,11.00,2.40,0.0000,2072,12,50,0.0700,0
9.00,11.00,2.40,0.0000,2072,12,50,0.0700,0
9.00,11.00,2.40,0.0000,2072,12,50,0.0700,0
9.00,11.00,2.40,0.0000,2072,12,50,0.0700,0
9.00,11.00,2.40,0.0000,2072,12,50,0.0700,0
9.00,11.00,2.40,0.0000,2072,12,50,0.0700,0
9.00,11.00,2.40,0.0000,2072,12,50,0.0700,0
9.00,11.00,2.40,0.0000,2072,12,50,0.0700,0
9.00,11.00,2.40,0.0000,2072,12,50,0.0700,0
9.00,11.00,2.40,0.0000,2072,12,50,0.0700,0
9.00,11.00,2.40,0.0000,2072,12,50,0.0700,0
9.00,11.00,2.40,0.0000,2072,12,50,0.0700,0
9.00,11.00,2.40,0.0000,2072,12,50,0.0700,0
9.00,11.00,2.40,0.0000,2072,12,50,0.0700,0
9.00,11.00,2.40,0.0000,2072,12,50,0.0700,0
9.00,11.00,2.40,0.0000,2072,12,50,0.0700,0
9.00,11.00,2.40,0.0000,2072,12,50,0.0700,0
9.00,11.00,2.40,0.0000,2072,12,50,0.0700,0
9.00,11.00,2.40,0.0000,2072,12,50,0.0700,0
9.00,11.00,2.40,0.0000,2072,12,50,0.0700,0
9.00,11.00,2.40,0.0000,2072,12,50,0.0700,0
9.00,11.00,2.40,0.0000,2072,12,50,0.0700,0
9.00,11.00,2.40,0.0000,2072,12,50,0.0700,0
9.00,11.00,2.40,0.0000,2072,12,50,0.0700,0
9.00,11.00,2.40,0.0000,2072,12,50,0.0700,0
9.00,11.00,2.40,0.0000,2072,12,50,0.0700,0
9.00,11.00,2.40,0.0000,2072,12,50,0.0700,0
9.00,11.00,2.40,0.0000,2072,12,50,0.0700,0
9.00,11.00,2.40,0.0000,2072,12,50,0.0700,0
9.00,11.00,2.40,0.0000,2072,12,50,0.0700,0
9.00,11.00,2.40,0.0000,2072,12,50,0.0700,0
9.00,11.00,2.40,0.0000,2072,12,50,0.0700,0
9.00,11.00,2.40,0.0000,2072,12,50,0.0700,0
9.00,11.00,2.40,0.0000,2072,12,50,0.0700,0
9.00,11.00,2.40,0.0000,2072,12,50,0.0700,0
9.00,11.00,2.40,0.0000,2072,12,50,0.0700,0
9.00,11.00,2.40,0.0000,2072,12,50,0.0700,0
9.00,11.00,2.40,0.0000,2072,12,50,0.0700,0
9.00,11.00,2.40,0.0000,2072,12,50,0.0700,0
9.00,11.00,2.40,0.0000,2072,12,50,0.0700,0
9.00,11.00,2.40,0.0000,2072,12,50,0.0700,0
9.00,11.00,2.40,0.0000,2072,12,50,0.0700,0
9.00,11.00,2.40,0.0000,2072,12,50,0.0700,0
9.00,11.00,2.40,0.0000,2072,12,50,0.0700,0
9.00,11.00,2.40,0.0000,2072,12,50,0.0700,0
9.00,11.00,2.40,0.0000,2072,12,50,0.0700,0
9.00,11.00,2.40,0.0000,2072,12,50,0.0700,0
9.00,11.00,2.40,0.0000,2072,12,50,0.0700,0
9.00,11.00,2.40,0.0000,2072,12,50,0.0700,0
9.00,11.00,2.40,0.0000,2072,12,50,0.0700,0
9.00,11.00,2.40,0.0000,2072,12,50,0.0700,0
9.00,11.00,2.40,0.0000,2072,12,50,0.0700,0
9.00,11.00,2.40,0.0000,2072,12,50,0.0700,0
9.00,11.00,2.40,26.6093,0,12,50,0.0700,0
9.00,11.00,2.40,26.6093,0,12,50,0.0700,0
9.00,11.00,2.40,26.6093,0,12,50,0.0700,0
9.00,11.00,2.40,26.6093,0,12,50,0.0700,0
9.00,11.00,2.40,26.6093,0,12,50,0.0700,0
9.00,11.00,2.40,26.6093,0,12,50,0.0700,0
9.00,11.00,2.40,26.6093,0,12,50,0.0700,0
9.00,11.00,2.40,26.6093,0,12,50,0.0700,0
9.00,11.00,2.40,26.6093,0,12,50,0.0700,0
9.00,11.00,2.40,26.6093,0,12,50,0.0700,0
9.00,11.00,2.40,26.6093,0,12,50,0.0700,0
9.00,11.00,2.40,26.6093,0,12,50,0.0700,0
9.00,11.00,2.40,26.6093,0,12,50,0.0700,0
9.00,11.00,2.40,26.6093,0,12,50,0.0700,0
9.00,11.00,2.40,26.6093,0,12,50,0.0700,0
9.00,11.00,2.40,26.6093,0,12,50,0.0700,0
9.00,11.00,2.40,26.6093,0,12,50,0.0700,0
9.00,11.00,2.40,26.6093,0,12,50,0.0700,0
9.00,11.00,2.40,26.6093,0,12,50,0.0700,0
9.00,11.00,2.40,26.6093,0,12,50,0.0700,0
9.00,11.00,2.40,26.6093,0,12,50,0.0700,0
9.00,11.00,2.40,26.6093,0,12,50,0.0700,0
9.00,11.00,2.40,26.6093,0,12,50,0.0700,0
9.00,11.00,2.40,26.6093,0,12,50,0.0700,0
9.00,11.00,2.40,26.6093,0,12,50,0.0700,0
9.00,11.00,2.40,26.6093,0,12,50,0.0700,0
9.00,11.00,2.40,26.6093,0,12,50,0.0700,0
9.00,11.00,2.40,26.6093,0,12,50,0.0700,0
9.00,11.00,2.40,26.6093,0,12,50,0.0700,0
9.00,11.00,2.40,26.6093,0,12,50,0.0700,0
9.00,11.00,2.40,26.6093,0,12,50,0.0700,0
9.00,11.00,0.17,26.6093,0,12,50,0.0700,0
9.00,11.00,0.17,26.6093,0,12,50,0.0700,0
9.00,11.00,0.17,26.6093,0,12,50,0.0700,0
9.00,11.00,0.17,26.6093,0,12,50,0.0700,0
9.00,11.00,0.17,26.6093,0,12,50,0.0700,0
9.00,11.00,0.17,26.6093,0,12,50,0.0700,0
9.00,11.00,0.17,26.6093,0,12,50,0.0700,0
9.00,11.00,0.17,26.6093,0,12,50,0.0700,0
9.00,11.00,0.17,26.6093,0,12,50,0.0700,0
9.00,11.00,0.17,26.6093,0,12,50,0.0700,0
9.00,11.00,0.17,26.6093,0,12,50,0.0700,0
9.00,11.00,0.17,26.6093,0,12,50,0.0700,0
9.00,11.00,0.17,26.6093,0,12,50,0.0700,0
9.00,11.00,0.17,26.6093,0,12,50,0.0700,0
9.00,11.00,0.17,26.6093,0,12,50,0.0700,0
9.00,11.00,0.17,26.6093,0,12,50,0.0700,0
9.00,11.00,0.17,26.6093,0,12,50,0.0700,0
9.00,11.00,0.17,26.6093,0,12,50,0.0700,0
9.00,11.00,0.17,26.6093,0,12,50,0.0700,0
9.00,11.00,0.17,26.6093,0,12,50,0.0700,0
9.00,11.00,0.17,26.6093,0,12,50,0.0700,0
9.00,11.00,0.17,26.6093,0,12,50,0.0700,0
9.00,11.00,0.17,26.6093,0,12,50,0.0700,0
9.00,11.00,0.17,26.6093,0,12,50,0.0700,0
9.00,11.00,0.17,26.6093,0,12,50,0.0700,0
9.00,11.00,0.17,26.6093,0,12,50,0.0700,0
9.00,11.00,0.17,26.6093,0,12,50,0.0700,0
9.00,11.00,0.17,26.6093,0,12,50,0.0700,0
9.00,11.00,0.17,26.6093,0,12,50,0.0700,0
9.00,11.00,0.17,26.6093,0,12,50,0.0700,0
9.00,11.00,0.17,26.6093,0,12,50,0.0700,0
9.00,11.00,0.17,26.6093,0,12,50,0.0700,0
9.00,11.00,0.17,26.6093,0,12,50,0.0700,0
9.00,11.00,0.17,26.6093,0,12,50,0.0700,0
9.00,11.00,0.17,26.6093,0,12,50,0.0700,0
9.00,11.00,0.17,26.6093,0,12,50,0.0700,0
9.00,11.00,0.17,26.6093,0,12,50,0.0700,0
9.00,11.00,0.17,26.6093,0,12,50,0.0700,0
9.00,11.00,0.17,26.6093,0,12,50,0.0700,0
9.00,11.00,0.17,26.6093,0,12,50,0.0700,0
9.00,11.00,0.17,26.6093,0,12,50,0.0700,0
9.00,11.00,0.17,26.6093,0,12,50,0.0700,0
9.00,11.00,0.17,26.6093,0,12,50,0.0700,0
9.00,11.00,0.17,26.6093,0,12,50,0.0700,0
9.00,11.00,0.17,26.6093,0,12,50,0.0700,0
9.00,11.00,0.17,26.6093,0,12,50,0.0700,0
9.00,11.00,0.17,26.6093,0,12,50,0.0700,0
9.00,11.00,0.17,26.6093,0,12,50,0.0700,0
9.00,11.00,0.17,26.6093,0,12,50,0.0700,0
9.00,11.00,0.17,26.6093,0,12,50,0.0700,0
9.00,11.00,0.17,26.6093,0,12,50,0.0700,0
9.00,11.00,0.17,26.6093,0,12,50,0.0700,0
9.00,11.00,0.17,26.6093,0,12,50,0.0700,0
9.00,11.00,0.17,26.6093,0,12,50,0.0700,0
9.00,11.00,0.17,26.6093,0,12,50,0.0700,0
9.00,11.00,0.17,26.6093,0,12,50,0.0700,0
9.00,11.00,0.17,26.6093,0,12,50,0.0700,0
