12.00,13.00,0.03,104.0237,1350,12,50,0.0700,0,0,0,0,1,0
12.00,13.00,0.03,104.0237,1350,12,50,0.0700,0,0,0,0,1,0
12.00,13.00,0.03,104.0237,1350,12,50,0.0700,0,0,0,0,1,0
12.00,13.00,0.03,104.0237,1350,12,50,0.0700,0,0,0,0,1,0
12.00,13.00,0.03,104.0237,1350,12,50,0.0700,0,0,0,0,1,0
12.00,13.00,0.03,104.0237,1350,12,50,0.0700,0,0,0,0,1,0
12.00,13.00,0.03,104.0237,1350,12,50,0.0700,0,0,0,0,1,0
12.00,13.00,0.03,104.0237,1350,12,50,0.0700,0,0,0,0,1,0
12.00,13.00,0.03,104.0237,1350,12,50,0.0700,0,0,0,0,1,0
12.00,13.00,0.03,104.0237,1350,12,50,0.0700,0,0,0,0,1,0
12.00,13.00,0.03,104.0237,1350,12,50,0.0700,0,0,0,0,1,0
12.00,13.00,0.03,104.0237,1350,12,50,0.0700,0,0,0,0,1,0
12.00,13.00,0.03,104.0237,1350,12,50,0.0700,0,0,0,0,1,0
12.00,13.00,0.03,104.0237,1350,12,50,0.0700,0,0,0,0,1,0
12.00,13.00,0.03,104.0237,1350,12,50,0.0700,0,0,0,0,1,0
12.00,13.00,0.03,104.0237,1350,12,50,0.0700,0,0,0,0,1,0
12.00,13.00,0.03,104.0237,1350,12,50,0.0700,0,0,0,0,1,0
12.00,13.00,0.03,104.0237,1350,12,50,0.0700,0,0,0,0,1,0
12.00,13.00,0.03,104.0237,1350,12,50,0.0700,0,0,0,0,1,0
12.00,13.00,0.03,104.0237,1350,12,50,0.0700,0,0,0,0,1,0
12.00,13.00,0.03,104.0237,1350,12,50,0.0700,0,0,0,0,1,0
12.00,13.00,0.03,104.0237,1350,12,50,0.0700,0,0,0,0,1,0
12.00,13.00,0.03,104.0237,1350,12,50,0.0700,0,0,0,0,1,0
12.00,13.00,0.03,104.0237,1350,12,50,0.0700,0,0,0,0,1,0
12.00,13.00,0.03,104.0237,1350,12,50,0.0700,0,0,0,0,1,0
12.00,13.00,0.03,104.0237,1350,12,50,0.0700,0,0,0,0,1,0
12.00,13.00,0.03,104.0237,1350,12,50,0.0700,0,0,0,0,1,0
12.00,13.00,0.03,104.0237,1350,12,50,0.0700,0,0,0,0,1,0
12.00,13.00,0.03,104.0237,1350,12,50,0.0700,0,0,0,0,1,0
12.00,13.00,0.03,104.0237,1350,12,50,0.0700,0,0,0,0,1,0
12.00,13.00,0.03,104.0237,1350,12,50,0.0700,0,0,0,0,1,0
12.00,13.00,0.03,104.0237,1350,12,50,0.0700,0,0,0,0,1,0
12.00,13.00,0.03,104.0237,1350,12,50,0.0700,0,0,0,0,1,0
12.00,13.00,0.03,104.0237,1350,12,50,0.0700,0,0,0,0,1,0
12.00,13.00,0.03,104.0237,1350,12,50,0.0700,0,0,0,0,1,0
12.00,13.00,0.03,104.0237,1350,12,50,0.0700,0,0,0,0,1,0
12.00,13.00,0.03,104.0237,1350,12,50,0.0700,0,0,0,0,1,0
12.00,13.00,0.03,104.0237,1350,12,50,0.0700,0,0,0,0,1,0
12.00,13.00,0.03,104.0237,1350,12,50,0.0700,0,0,0,0,1,0
12.00,13.00,0.03,104.0237,1350,12,50,0.0700,0,0,0,0,1,0
12.00,13.00,0.03,104.0237,1350,12,50,0.0700,0,0,0,0,1,0
12.00,13.00,0.03,104.0237,1350,12,50,0.0700,0,0,0,0,1,0
12.00,13.00,0.03,104.0237,1350,12,50,0.0700,0,0,0,0,1,0
12.00,13.00,0.03,104.0237,1350,12,50,0.0700,0,0,0,0,1,0
12.00,13.00,0.03,104.0237,1350,12,50,0.0700,0,0,0,0,1,0
12.00,13.00,0.03,104.0237,1350,12,50,0.0700,0,0,0,0,1,0
12.00,13.00,0.03,104.0237,1350,12,50,0.0700,0,0,0,0,1,0
12.00,13.00,0.03,104.0237,1350,12,50,0.0700,0,0,0,0,1,0
12.00,13.00,0.03,104.0237,1350,12,50,0.0700,0,0,0,0,1,0
12.00,13.00,0.03,104.0237,1350,12,50,0.0700,0,0,0,0,1,0
12.00,13.00,0.03,104.0237,1350,12,50,0.0700,0,0,0,0,1,0
12.00,13.00,0.03,104.0237,1350,12,50,0.0700,0,0,0,0,1,0
12.00,13.00,0.03,104.0237,1350,12,50,0.0700,0,0,0,0,1,0
12.00,13.00,0.03,104.0237,1350,12,50,0.0700,0,0,0,0,1,0
12.00,13.00,0.03,104.0237,1350,12,50,0.0700,0,0,0,0,1,0
12.00,13.00,0.03,104.0237,1350,12,50,0.0700,0,0,0,0,1,0
12.00,13.00,0.03,104.0237,1350,12,50,0.0700,0,0,0,0,1,0
12.00,13.00,0.03,104.0237,1350,12,50,0.0700,0,0,0,0,1,0
12.00,13.00,0.03,104.0237,1350,12,50,0.0700,0,0,0,0,1,0
12.00,13.00,0.03,104.0237,1350,12,50,0.0700,0,0,0,0,1,0
12.00,13.00,0.03,104.0237,1350,12,50,0.0700,0,0,0,0,1,0
12.00,13.00,0.03,104.0237,1350,12,50,0.0700,0,0,0,0,1,0
12.00,13.00,0.03,104.0237,1350,12,50,0.0700,0,0,0,0,1,0
12.00,13.00,0.03,104.0237,1350,12,50,0.0700,0,0,0,0,1,0
12.00,13.00,0.03,104.0237,1350,12,50,0.0700,0,0,0,0,1,0
12.00,13.00,0.03,104.0237,1350,12,50,0.0700,0,0,0,0,1,0
12.00,13.00,0.03,104.0237,1350,12,50,0.0700,0,0,0,0,1,0
12.00,13.00,0.03,104.0237,1350,12,50,0.0700,0,0,0,0,1,0
12.00,13.00,0.03,104.0237,1350,12,50,0.0700,0,0,0,0,1,0
12.00,13.00,0.03,104.0237,1350,12,50,0.0700,0,0,0,0,1,0
12.00,13.00,0.03,104.0237,1350,12,50,0.0700,0,0,0,0,1,0
12.00,13.00,0.03,104.0237,1350,12,50,0.0700,0,0,0,0,1,0
12.00,13.00,0.03,104.0237,1350,12,50,0.0700,0,0,0,0,1,0
12.00,13.00,0.03,104.0237,1350,12,50,0.0700,0,0,0,0,1,0
12.00,13.00,0.03,104.0237,1350,12,50,0.0700,0,0,0,0,1,0
12.00,13.00,0.03,104.0237,1350,12,50,0.0700,0,0,0,0,1,0
12.00,13.00,0.03,104.0237,1350,12,50,0.0700,0,0,0,0,1,0
12.00,13.00,0.03,104.0237,1350,12,50,0.0700,0,0,0,0,1,0
12.00,13.00,0.03,104.0237,1350,12,50,0.0700,0,0,0,0,1,0
12.00,13.00,0.03,104.0237,1350,12,50,0.0700,0,0,0,0,1,0
12.00,13.00,0.03,104.0237,1350,12,50,0.0700,0,0,0,0,1,0
12.00,13.00,0.03,104.0237,1350,12,50,0.0700,0,0,0,0,1,0
12.00,13.00,0.03,104.0237,1350,12,50,0.0700,0,0,0,0,1,0
12.00,13.00,0.03,104.0237,1350,12,50,0.0700,0,0,0,0,1,0
12.00,13.00,0.03,104.0237,1350,12,50,0.0700,0,0,0,0,1,0
12.00,13.00,0.03,104.0237,1350,12,50,0.0700,0,0,0,0,1,0
12.00,13.00,0.03,104.0237,1350,12,50,0.0700,0,0,0,0,1,0
12.00,13.00,0.03,104.0237,1350,12,50,0.0700,0,0,0,0,1,0
